0,1.080204,1.077515
1,1.025475,1.022502
2,0.996622,0.992764
3,0.952114,0.948652
4,0.913849,0.910783
5,0.894026,0.890884
6,0.863727,0.860883
7,0.837926,0.835392
8,0.816188,0.813637
9,0.797491,0.795343
10,0.780582,0.779219
11,0.766749,0.765594
12,0.757677,0.756867
13,0.746793,0.746346
14,0.740085,0.739705
15,0.733535,0.733389
16,0.728008,0.727887
17,0.722311,0.722431
18,0.717454,0.71786
19,0.7125,0.713269
20,0.708471,0.709109
21,0.701958,0.702912
22,0.696118,0.697452
23,0.690984,0.692884
24,0.686435,0.688638
25,0.682435,0.685126
26,0.678434,0.681449
27,0.675149,0.67853
28,0.671979,0.675671
29,0.669445,0.673383
30,0.667052,0.671305
31,0.664433,0.669108
32,0.662211,0.667205
33,0.659985,0.665136
34,0.657925,0.66332
35,0.655752,0.66137
36,0.654006,0.659558
37,0.652121,0.657716
38,0.650584,0.656293
39,0.649056,0.65493
40,0.647362,0.653388
41,0.64586,0.652027
42,0.644672,0.650944
43,0.643403,0.649665
44,0.642119,0.648597
45,0.640727,0.647335
46,0.639466,0.646233
47,0.638329,0.645207
48,0.637108,0.644143
49,0.635337,0.6427
50,0.634273,0.641614
51,0.632785,0.64023
52,0.631712,0.639152
53,0.630669,0.638424
54,0.629245,0.637217
55,0.628239,0.636251
56,0.62715,0.635276
57,0.626232,0.634525
58,0.625334,0.633804
59,0.624474,0.633294
60,0.623734,0.632603
61,0.622871,0.631772
62,0.621981,0.630987
63,0.621348,0.630372
64,0.620529,0.629649
65,0.619657,0.629073
66,0.619003,0.628422
67,0.618267,0.627865
68,0.617574,0.627291
69,0.616727,0.626642
70,0.616104,0.62604
71,0.615513,0.625536
72,0.614715,0.624992
73,0.613993,0.624387
74,0.613483,0.62397
75,0.612903,0.623497
76,0.612305,0.622977
77,0.611698,0.6224
78,0.611168,0.622007
79,0.610673,0.621609
80,0.609877,0.62096
81,0.609436,0.620545
82,0.608886,0.620155
83,0.608412,0.619789
84,0.607914,0.619365
85,0.607267,0.618767
86,0.606856,0.618328
87,0.60652,0.618049
88,0.606096,0.617591
89,0.605611,0.617199
90,0.605236,0.617036
91,0.60485,0.616866
92,0.604408,0.616561
93,0.603994,0.616264
94,0.60356,0.61584
95,0.603201,0.615621
96,0.602956,0.615465
97,0.602421,0.615159
98,0.602078,0.614896
99,0.601717,0.614638
100,0.601365,0.614451
101,0.600815,0.614093
102,0.600429,0.613836
103,0.600091,0.613597
104,0.599752,0.613348
105,0.599399,0.613117
106,0.59894,0.612805
107,0.598611,0.612513
108,0.598241,0.612203
109,0.597851,0.611961
110,0.597677,0.611746
111,0.597425,0.611573
112,0.59708,0.611293
113,0.596585,0.610906
114,0.59635,0.610805
115,0.596018,0.610575
116,0.595784,0.610404
117,0.595601,0.610175
118,0.595348,0.610082
119,0.595063,0.609919
120,0.594636,0.609536
121,0.594377,0.609344
122,0.594087,0.609272
123,0.593875,0.609065
124,0.593586,0.608961
125,0.593249,0.608773
126,0.593033,0.608632
127,0.592676,0.608434
128,0.592343,0.608166
129,0.592156,0.608094
130,0.591664,0.607692
131,0.591373,0.607523
132,0.591221,0.607384
133,0.590954,0.607345
134,0.590656,0.607159
135,0.590437,0.60703
136,0.590156,0.606824
137,0.589915,0.60673
138,0.589759,0.606649
139,0.589525,0.606607
140,0.589357,0.606482
141,0.589261,0.606418
142,0.589103,0.606327
143,0.588884,0.606212
144,0.588656,0.606045
145,0.588363,0.605905
146,0.588136,0.605679
147,0.587983,0.605589
148,0.587693,0.605445
149,0.58753,0.605319
150,0.58732,0.605184
151,0.587109,0.605101
152,0.586832,0.604912
153,0.586595,0.604869
154,0.58641,0.604744
155,0.586067,0.604523
156,0.585943,0.604416
157,0.585811,0.604356
158,0.58552,0.60426
159,0.585378,0.60425
160,0.585093,0.604127
161,0.584835,0.603922
162,0.584577,0.603836
163,0.584425,0.603747
164,0.584261,0.603666
165,0.584082,0.603471
166,0.583981,0.603439
167,0.583767,0.603336
168,0.583594,0.603265
169,0.583463,0.603271
170,0.583261,0.603081
171,0.583102,0.603008
172,0.582841,0.602923
173,0.58267,0.602913
174,0.582491,0.602855
175,0.582262,0.602792
176,0.582063,0.602688
177,0.581837,0.60261
178,0.581617,0.602458
179,0.581447,0.60238
180,0.581258,0.602277
181,0.581111,0.602223
182,0.58104,0.602185
183,0.580879,0.602158
184,0.580787,0.602107
185,0.580658,0.60207
186,0.580501,0.601979
187,0.580309,0.601924
188,0.580076,0.601799
189,0.579901,0.601728
190,0.579769,0.601704
191,0.579604,0.601695
192,0.579415,0.601547
193,0.579297,0.60146
194,0.579207,0.6014
195,0.578975,0.601307
196,0.578867,0.601307
197,0.578739,0.601274
198,0.578502,0.60116
199,0.578209,0.600909
200,0.578026,0.600842
201,0.577857,0.600813
202,0.577651,0.600707
203,0.577587,0.600641
204,0.57743,0.60053
205,0.577257,0.600436
206,0.576933,0.600225
207,0.576838,0.600202
208,0.576666,0.6001
209,0.576486,0.60014
210,0.576382,0.600072
211,0.576275,0.600082
212,0.576152,0.600029
213,0.576046,0.599975
214,0.575913,0.599923
215,0.575792,0.599875
216,0.575672,0.599863
217,0.575486,0.599733
218,0.575356,0.599734
219,0.57509,0.599578
220,0.574921,0.599508
221,0.574737,0.599393
222,0.574607,0.599391
223,0.574464,0.599396
224,0.574355,0.59939
225,0.574224,0.599319
226,0.574096,0.599268
227,0.573923,0.599187
228,0.573747,0.599031
229,0.57364,0.598897
230,0.57348,0.59886
231,0.5734,0.598798
232,0.573277,0.598727
233,0.573115,0.598636
234,0.573002,0.598599
235,0.572845,0.598489
236,0.572784,0.598459
237,0.57266,0.598447
238,0.572535,0.598417
239,0.572402,0.598334
240,0.572205,0.598239
241,0.572041,0.598216
242,0.571862,0.598156
243,0.571776,0.598128
244,0.571718,0.598099
245,0.571582,0.598081
246,0.57146,0.598003
247,0.571337,0.597941
248,0.571175,0.597837
249,0.571119,0.597824
250,0.571005,0.597772
251,0.570847,0.597689
252,0.570701,0.597628
253,0.57056,0.597606
254,0.570307,0.597537
255,0.570212,0.597482
256,0.5701,0.597445
257,0.569891,0.597288
258,0.569769,0.597301
259,0.569665,0.597274
260,0.569487,0.59724
261,0.569278,0.597104
262,0.56921,0.597082
263,0.569058,0.59696
264,0.568963,0.596921
265,0.568858,0.596855
266,0.568734,0.596833
267,0.568497,0.596774
268,0.568397,0.596741
269,0.568303,0.596741
270,0.568203,0.596752
